Name,Code,Unit,ItemType,VatRate,SdRate
Sugar,ITM05857,KG,raw,0,0
Rice,ITM05858,KG,raw,5,0
Oil,ITM05859,KG,raw,0,0
Flour,ITM05860,KG,raw,5,0
Rice,ITM05861,KG,raw,5,0
Sugar,ITM05862,KG,raw,0,0
Sugar,ITM05863,KG,raw,5,0
Salt,ITM05864,KG,raw,5,0
Sugar,ITM05865,KG,raw,5,0
Wheat,ITM05866,KG,raw,5,0
Oil,ITM05867,KG,raw,5,0
Sugar,ITM05868,KG,raw,0,0
Flour,ITM05869,KG,raw,0,0
Oil,ITM05870,KG,raw,0,0
Flour,ITM05871,KG,raw,5,0
Sugar,ITM05872,KG,raw,5,0
Flour,ITM05873,KG,raw,5,0
Salt,ITM05874,KG,raw,5,0
Salt,ITM05875,KG,raw,5,0
Wheat,ITM05876,KG,raw,5,0
Salt,ITM05877,KG,raw,0,0
Rice,ITM05878,KG,raw,5,0
Salt,ITM05879,KG,raw,5,0
Rice,ITM05880,KG,raw,5,0
Rice,ITM05881,KG,raw,0,0
Rice,ITM05882,KG,raw,0,0
Wheat,ITM05883,KG,raw,5,0
Wheat,ITM05884,KG,raw,0,0
Wheat,ITM05885,KG,raw,5,0
Oil,ITM05886,KG,raw,5,0
Sugar,ITM05887,KG,raw,5,0
Oil,ITM05888,KG,raw,0,0
Flour,ITM05889,KG,raw,0,0
Flour,ITM05890,KG,raw,5,0
Salt,ITM05891,KG,raw,0,0
Oil,ITM05892,KG,raw,5,0
Rice,ITM05893,KG,raw,0,0
Flour,ITM05894,KG,raw,5,0
Rice,ITM05895,KG,raw,0,0
Sugar,ITM05896,KG,raw,0,0
Rice,ITM05897,KG,raw,0,0
Salt,ITM05898,KG,raw,0,0
Flour,ITM05899,KG,raw,5,0
Flour,ITM05900,KG,raw,0,0
Rice,ITM05901,KG,raw,0,0
Wheat,ITM05902,KG,raw,0,0
Oil,ITM05903,KG,raw,5,0
Rice,ITM05904,KG,raw,5,0
Salt,ITM05905,KG,raw,0,0
Sugar,ITM05906,KG,raw,0,0
Oil,ITM05907,KG,raw,0,0
Flour,ITM05908,KG,raw,5,0
Sugar,ITM05909,KG,raw,5,0
Salt,ITM05910,KG,raw,5,0
Flour,ITM05911,KG,raw,0,0
Oil,ITM05912,KG,raw,5,0
Salt,ITM05913,KG,raw,5,0
Sugar,ITM05914,KG,raw,0,0
Flour,ITM05915,KG,raw,0,0
Salt,ITM05916,KG,raw,0,0
Rice,ITM05917,KG,raw,5,0
Salt,ITM05918,KG,raw,5,0
Oil,ITM05919,KG,raw,5,0
Rice,ITM05920,KG,raw,0,0
Flour,ITM05921,KG,raw,5,0
Oil,ITM05922,KG,raw,0,0
Salt,ITM05923,KG,raw,5,0
Sugar,ITM05924,KG,raw,0,0
Sugar,ITM05925,KG,raw,5,0
Salt,ITM05926,KG,raw,0,0
Oil,ITM05927,KG,raw,0,0
Rice,ITM05928,KG,raw,0,0
Sugar,ITM05929,KG,raw,5,0
Sugar,ITM05930,KG,raw,0,0
Oil,ITM05931,KG,raw,0,0
Wheat,ITM05932,KG,raw,5,0
Salt,ITM05933,KG,raw,0,0
Sugar,ITM05934,KG,raw,5,0
Wheat,ITM05935,KG,raw,5,0
Wheat,ITM05936,KG,raw,0,0
Salt,ITM05937,KG,raw,0,0
Oil,ITM05938,KG,raw,5,0
Wheat,ITM05939,KG,raw,0,0
Flour,ITM05940,KG,raw,5,0
Rice,ITM05941,KG,raw,0,0
Salt,ITM05942,KG,raw,0,0
Flour,ITM05943,KG,raw,5,0
Oil,ITM05944,KG,raw,0,0
Oil,ITM05945,KG,raw,5,0
Sugar,ITM05946,KG,raw,5,0
Flour,ITM05947,KG,raw,0,0
Salt,ITM05948,KG,raw,0,0
Oil,ITM05949,KG,raw,5,0
Sugar,ITM05950,KG,raw,0,0
Salt,ITM05951,KG,raw,0,0
Flour,ITM05952,KG,raw,5,0
Flour,ITM05953,KG,raw,5,0
Flour,ITM05954,KG,raw,5,0
Sugar,ITM05955,KG,raw,0,0
Rice,ITM05956,KG,raw,0,0
Sugar,ITM05957,KG,raw,5,0
Rice,ITM05958,KG,raw,0,0
Flour,ITM05959,KG,raw,0,0
Flour,ITM05960,KG,raw,5,0
Flour,ITM05961,KG,raw,5,0
Wheat,ITM05962,KG,raw,0,0
Salt,ITM05963,KG,raw,0,0
Salt,ITM05964,KG,raw,5,0
Salt,ITM05965,KG,raw,5,0
Oil,ITM05966,KG,raw,0,0
Salt,ITM05967,KG,raw,5,0
Flour,ITM05968,KG,raw,5,0
Rice,ITM05969,KG,raw,0,0
Sugar,ITM05970,KG,raw,0,0
Flour,ITM05971,KG,raw,0,0
Sugar,ITM05972,KG,raw,5,0
Salt,ITM05973,KG,raw,0,0
Oil,ITM05974,KG,raw,0,0
Rice,ITM05975,KG,raw,0,0
Salt,ITM05976,KG,raw,0,0
Wheat,ITM05977,KG,raw,5,0
Salt,ITM05978,KG,raw,0,0
Rice,ITM05979,KG,raw,0,0
Wheat,ITM05980,KG,raw,0,0
Salt,ITM05981,KG,raw,5,0
Salt,ITM05982,KG,raw,0,0
Flour,ITM05983,KG,raw,0,0
Sugar,ITM05984,KG,raw,5,0
Flour,ITM05985,KG,raw,5,0
Rice,ITM05986,KG,raw,5,0
Salt,ITM05987,KG,raw,5,0
Rice,ITM05988,KG,raw,0,0
Rice,ITM05989,KG,raw,0,0
Rice,ITM05990,KG,raw,0,0
Rice,ITM05991,KG,raw,0,0
Flour,ITM05992,KG,raw,5,0
Oil,ITM05993,KG,raw,5,0
Oil,ITM05994,KG,raw,0,0
Wheat,ITM05995,KG,raw,0,0
Sugar,ITM05996,KG,raw,0,0
Flour,ITM05997,KG,raw,0,0
Rice,ITM05998,KG,raw,0,0
Salt,ITM05999,KG,raw,5,0
Sugar,ITM06000,KG,raw,5,0
Oil,ITM06001,KG,raw,5,0
Wheat,ITM06002,KG,raw,0,0
Sugar,ITM06003,KG,raw,0,0
Rice,ITM06004,KG,raw,0,0
Flour,ITM06005,KG,raw,0,0
Sugar,ITM06006,KG,raw,5,0
Salt,ITM06007,KG,raw,0,0
Sugar,ITM06008,KG,raw,5,0
Oil,ITM06009,KG,raw,0,0
Rice,ITM06010,KG,raw,0,0
Wheat,ITM06011,KG,raw,5,0
Oil,ITM06012,KG,raw,0,0
Salt,ITM06013,KG,raw,5,0
Sugar,ITM06014,KG,raw,0,0
Wheat,ITM06015,KG,raw,0,0
Salt,ITM06016,KG,raw,0,0
Oil,ITM06017,KG,raw,5,0
Salt,ITM06018,KG,raw,0,0
Sugar,ITM06019,KG,raw,0,0
Sugar,ITM06020,KG,raw,0,0
Sugar,ITM06021,KG,raw,0,0
Oil,ITM06022,KG,raw,0,0
Rice,ITM06023,KG,raw,5,0
Salt,ITM06024,KG,raw,0,0
Sugar,ITM06025,KG,raw,5,0
Salt,ITM06026,KG,raw,5,0
Oil,ITM06027,KG,raw,0,0
Wheat,ITM06028,KG,raw,0,0
Wheat,ITM06029,KG,raw,5,0
Oil,ITM06030,KG,raw,5,0
Salt,ITM06031,KG,raw,0,0
Rice,ITM06032,KG,raw,0,0
Sugar,ITM06033,KG,raw,0,0
Oil,ITM06034,KG,raw,0,0
Salt,ITM06035,KG,raw,5,0
Salt,ITM06036,KG,raw,0,0
Flour,ITM06037,KG,raw,0,0
Salt,ITM06038,KG,raw,0,0
Salt,ITM06039,KG,raw,0,0
Rice,ITM06040,KG,raw,0,0
Wheat,ITM06041,KG,raw,5,0
Sugar,ITM06042,KG,raw,0,0
Salt,ITM06043,KG,raw,5,0
Salt,ITM06044,KG,raw,0,0
Oil,ITM06045,KG,raw,5,0
Sugar,ITM06046,KG,raw,0,0
Rice,ITM06047,KG,raw,0,0
Rice,ITM06048,KG,raw,0,0
Rice,ITM06049,KG,raw,0,0
Rice,ITM06050,KG,raw,0,0
Rice,ITM06051,KG,raw,5,0
Oil,ITM06052,KG,raw,5,0
Flour,ITM06053,KG,raw,5,0
Salt,ITM06054,KG,raw,5,0
Flour,ITM06055,KG,raw,5,0
Flour,ITM06056,KG,raw,0,0
Wheat,ITM06057,KG,raw,5,0
Salt,ITM06058,KG,raw,5,0
Sugar,ITM06059,KG,raw,5,0
Wheat,ITM06060,KG,raw,5,0
Flour,ITM06061,KG,raw,0,0
Wheat,ITM06062,KG,raw,5,0
Sugar,ITM06063,KG,raw,5,0
Salt,ITM06064,KG,raw,5,0
Wheat,ITM06065,KG,raw,0,0
Salt,ITM06066,KG,raw,0,0
Rice,ITM06067,KG,raw,5,0
Oil,ITM06068,KG,raw,0,0
Salt,ITM06069,KG,raw,0,0
Salt,ITM06070,KG,raw,0,0
Sugar,ITM06071,KG,raw,0,0
Oil,ITM06072,KG,raw,0,0
Oil,ITM06073,KG,raw,5,0
Oil,ITM06074,KG,raw,5,0
Rice,ITM06075,KG,raw,5,0
Flour,ITM06076,KG,raw,5,0
Rice,ITM06077,KG,raw,0,0
Flour,ITM06078,KG,raw,0,0
Oil,ITM06079,KG,raw,5,0
Salt,ITM06080,KG,raw,0,0
Oil,ITM06081,KG,raw,0,0
Sugar,ITM06082,KG,raw,5,0
Salt,ITM06083,KG,raw,5,0
Oil,ITM06084,KG,raw,5,0
Wheat,ITM06085,KG,raw,5,0
Rice,ITM06086,KG,raw,0,0
Wheat,ITM06087,KG,raw,5,0
Oil,ITM06088,KG,raw,5,0
Rice,ITM06089,KG,raw,5,0
Salt,ITM06090,KG,raw,0,0
Flour,ITM06091,KG,raw,5,0
Flour,ITM06092,KG,raw,0,0
Salt,ITM06093,KG,raw,5,0
Salt,ITM06094,KG,raw,0,0
Oil,ITM06095,KG,raw,0,0
Flour,ITM06096,KG,raw,5,0
Salt,ITM06097,KG,raw,0,0
Sugar,ITM06098,KG,raw,0,0
Salt,ITM06099,KG,raw,0,0
Sugar,ITM06100,KG,raw,0,0
Oil,ITM06101,KG,raw,5,0
Wheat,ITM06102,KG,raw,0,0
Oil,ITM06103,KG,raw,0,0
Wheat,ITM06104,KG,raw,0,0
Wheat,ITM06105,KG,raw,0,0
Rice,ITM06106,KG,raw,0,0
Salt,ITM06107,KG,raw,5,0
Wheat,ITM06108,KG,raw,0,0
Flour,ITM06109,KG,raw,5,0
Flour,ITM06110,KG,raw,0,0
Rice,ITM06111,KG,raw,0,0
Sugar,ITM06112,KG,raw,5,0
Wheat,ITM06113,KG,raw,0,0
Wheat,ITM06114,KG,raw,5,0
Salt,ITM06115,KG,raw,0,0
Salt,ITM06116,KG,raw,0,0
Flour,ITM06117,KG,raw,5,0
Rice,ITM06118,KG,raw,5,0
Flour,ITM06119,KG,raw,0,0
Salt,ITM06120,KG,raw,0,0
Flour,ITM06121,KG,raw,0,0
Rice,ITM06122,KG,raw,5,0
Salt,ITM06123,KG,raw,0,0
Oil,ITM06124,KG,raw,0,0
Sugar,ITM06125,KG,raw,5,0
Oil,ITM06126,KG,raw,5,0
Sugar,ITM06127,KG,raw,5,0
Flour,ITM06128,KG,raw,5,0
Wheat,ITM06129,KG,raw,5,0
Oil,ITM06130,KG,raw,5,0
Sugar,ITM06131,KG,raw,0,0
Oil,ITM06132,KG,raw,0,0
Sugar,ITM06133,KG,raw,0,0
Oil,ITM06134,KG,raw,0,0
Oil,ITM06135,KG,raw,5,0
Wheat,ITM06136,KG,raw,0,0
Salt,ITM06137,KG,raw,0,0
Rice,ITM06138,KG,raw,5,0
Flour,ITM06139,KG,raw,5,0
Rice,ITM06140,KG,raw,5,0
Wheat,ITM06141,KG,raw,0,0
Wheat,ITM06142,KG,raw,5,0
Salt,ITM06143,KG,raw,5,0
Wheat,ITM06144,KG,raw,5,0
Oil,ITM06145,KG,raw,0,0
Wheat,ITM06146,KG,raw,5,0
Rice,ITM06147,KG,raw,5,0
Oil,ITM06148,KG,raw,5,0
Flour,ITM06149,KG,raw,5,0
Salt,ITM06150,KG,raw,0,0
Wheat,ITM06151,KG,raw,0,0
Sugar,ITM06152,KG,raw,5,0
Oil,ITM06153,KG,raw,5,0
Rice,ITM06154,KG,raw,0,0
Rice,ITM06155,KG,raw,0,0
Oil,ITM06156,KG,raw,0,0
Wheat,ITM06157,KG,raw,5,0
Salt,ITM06158,KG,raw,5,0
Flour,ITM06159,KG,raw,0,0
Rice,ITM06160,KG,raw,0,0
Rice,ITM06161,KG,raw,0,0
Sugar,ITM06162,KG,raw,0,0
Salt,ITM06163,KG,raw,0,0
Sugar,ITM06164,KG,raw,0,0
Flour,ITM06165,KG,raw,5,0
Flour,ITM06166,KG,raw,5,0
Rice,ITM06167,KG,raw,0,0
Oil,ITM06168,KG,raw,5,0
Wheat,ITM06169,KG,raw,5,0
Oil,ITM06170,KG,raw,0,0
Sugar,ITM06171,KG,raw,0,0
Flour,ITM06172,KG,raw,5,0
Wheat,ITM06173,KG,raw,5,0
Flour,ITM06174,KG,raw,0,0
Sugar,ITM06175,KG,raw,0,0
Salt,ITM06176,KG,raw,5,0
Rice,ITM06177,KG,raw,0,0
Salt,ITM06178,KG,raw,0,0
Salt,ITM06179,KG,raw,5,0
Rice,ITM06180,KG,raw,0,0
Salt,ITM06181,KG,raw,0,0
Salt,ITM06182,KG,raw,5,0
Sugar,ITM06183,KG,raw,0,0
Rice,ITM06184,KG,raw,0,0
Wheat,ITM06185,KG,raw,5,0
Wheat,ITM06186,KG,raw,0,0
Oil,ITM06187,KG,raw,5,0
Sugar,ITM06188,KG,raw,5,0
Flour,ITM06189,KG,raw,5,0
Oil,ITM06190,KG,raw,0,0
Wheat,ITM06191,KG,raw,5,0
Salt,ITM06192,KG,raw,5,0
Rice,ITM06193,KG,raw,5,0
Oil,ITM06194,KG,raw,5,0
Rice,ITM06195,KG,raw,0,0
Rice,ITM06196,KG,raw,0,0
Wheat,ITM06197,KG,raw,5,0
Sugar,ITM06198,KG,raw,5,0
Wheat,ITM06199,KG,raw,5,0
Salt,ITM06200,KG,raw,0,0
Wheat,ITM06201,KG,raw,0,0
Rice,ITM06202,KG,raw,5,0
Sugar,ITM06203,KG,raw,5,0
Oil,ITM06204,KG,raw,5,0
Salt,ITM06205,KG,raw,5,0
Salt,ITM06206,KG,raw,5,0
Rice,ITM06207,KG,raw,0,0
Flour,ITM06208,KG,raw,0,0
Sugar,ITM06209,KG,raw,5,0
Wheat,ITM06210,KG,raw,5,0
Sugar,ITM06211,KG,raw,5,0
Flour,ITM06212,KG,raw,5,0
Wheat,ITM06213,KG,raw,5,0
Flour,ITM06214,KG,raw,5,0
Rice,ITM06215,KG,raw,5,0
Oil,ITM06216,KG,raw,5,0
Wheat,ITM06217,KG,raw,0,0
Flour,ITM06218,KG,raw,0,0
Wheat,ITM06219,KG,raw,0,0
Sugar,ITM06220,KG,raw,0,0
Sugar,ITM06221,KG,raw,0,0
Salt,ITM06222,KG,raw,0,0
Rice,ITM06223,KG,raw,0,0
Wheat,ITM06224,KG,raw,0,0
Wheat,ITM06225,KG,raw,0,0
Sugar,ITM06226,KG,raw,0,0
Flour,ITM06227,KG,raw,0,0
Wheat,ITM06228,KG,raw,0,0
Rice,ITM06229,KG,raw,0,0
Wheat,ITM06230,KG,raw,0,0
Rice,ITM06231,KG,raw,5,0
Rice,ITM06232,KG,raw,0,0
Oil,ITM06233,KG,raw,0,0
Sugar,ITM06234,KG,raw,0,0
Salt,ITM06235,KG,raw,0,0
Salt,ITM06236,KG,raw,0,0
Rice,ITM06237,KG,raw,0,0
Salt,ITM06238,KG,raw,5,0
Flour,ITM06239,KG,raw,0,0
Rice,ITM06240,KG,raw,5,0
Wheat,ITM06241,KG,raw,0,0
Rice,ITM06242,KG,raw,5,0
Rice,ITM06243,KG,raw,5,0
Flour,ITM06244,KG,raw,0,0
Salt,ITM06245,KG,raw,0,0
Wheat,ITM06246,KG,raw,5,0
Rice,ITM06247,KG,raw,0,0
Sugar,ITM06248,KG,raw,5,0
Flour,ITM06249,KG,raw,5,0
Flour,ITM06250,KG,raw,0,0
Sugar,ITM06251,KG,raw,0,0
Sugar,ITM06252,KG,raw,5,0
Sugar,ITM06253,KG,raw,5,0
Wheat,ITM06254,KG,raw,5,0
Flour,ITM06255,KG,raw,5,0
Flour,ITM06256,KG,raw,0,0
Salt,ITM06257,KG,raw,5,0
Rice,ITM06258,KG,raw,0,0
Salt,ITM06259,KG,raw,0,0
Rice,ITM06260,KG,raw,5,0
Flour,ITM06261,KG,raw,0,0
Wheat,ITM06262,KG,raw,5,0
Wheat,ITM06263,KG,raw,0,0
Salt,ITM06264,KG,raw,5,0
Wheat,ITM06265,KG,raw,5,0
Salt,ITM06266,KG,raw,0,0
Rice,ITM06267,KG,raw,5,0
Oil,ITM06268,KG,raw,5,0
Salt,ITM06269,KG,raw,5,0
Flour,ITM06270,KG,raw,5,0
Salt,ITM06271,KG,raw,0,0
Oil,ITM06272,KG,raw,5,0
Salt,ITM06273,KG,raw,5,0
Wheat,ITM06274,KG,raw,5,0
Rice,ITM06275,KG,raw,0,0
Salt,ITM06276,KG,raw,0,0
Salt,ITM06277,KG,raw,0,0
Wheat,ITM06278,KG,raw,0,0
Flour,ITM06279,KG,raw,0,0
Oil,ITM06280,KG,raw,0,0
Salt,ITM06281,KG,raw,5,0
Rice,ITM06282,KG,raw,0,0
Oil,ITM06283,KG,raw,5,0
Salt,ITM06284,KG,raw,0,0
Sugar,ITM06285,KG,raw,0,0
Sugar,ITM06286,KG,raw,0,0
Salt,ITM06287,KG,raw,0,0
Rice,ITM06288,KG,raw,0,0
Flour,ITM06289,KG,raw,5,0
Oil,ITM06290,KG,raw,5,0
Sugar,ITM06291,KG,raw,5,0
Rice,ITM06292,KG,raw,5,0
Sugar,ITM06293,KG,raw,0,0
Sugar,ITM06294,KG,raw,0,0
Flour,ITM06295,KG,raw,5,0
Rice,ITM06296,KG,raw,5,0
Rice,ITM06297,KG,raw,0,0
Rice,ITM06298,KG,raw,5,0
Wheat,ITM06299,KG,raw,0,0
Salt,ITM06300,KG,raw,0,0
Salt,ITM06301,KG,raw,0,0
Wheat,ITM06302,KG,raw,5,0
Flour,ITM06303,KG,raw,0,0
Oil,ITM06304,KG,raw,5,0
Flour,ITM06305,KG,raw,5,0
Flour,ITM06306,KG,raw,0,0
Sugar,ITM06307,KG,raw,5,0
Salt,ITM06308,KG,raw,5,0
Salt,ITM06309,KG,raw,5,0
Oil,ITM06310,KG,raw,5,0
Wheat,ITM06311,KG,raw,0,0
Wheat,ITM06312,KG,raw,5,0
Salt,ITM06313,KG,raw,0,0
Sugar,ITM06314,KG,raw,0,0
Sugar,ITM06315,KG,raw,0,0
Wheat,ITM06316,KG,raw,5,0
Salt,ITM06317,KG,raw,0,0
Oil,ITM06318,KG,raw,5,0
Flour,ITM06319,KG,raw,5,0
Salt,ITM06320,KG,raw,0,0
Flour,ITM06321,KG,raw,5,0
Oil,ITM06322,KG,raw,5,0
Sugar,ITM06323,KG,raw,5,0
Oil,ITM06324,KG,raw,5,0
Rice,ITM06325,KG,raw,0,0
Salt,ITM06326,KG,raw,0,0
Sugar,ITM06327,KG,raw,5,0
Sugar,ITM06328,KG,raw,0,0
Oil,ITM06329,KG,raw,5,0
Wheat,ITM06330,KG,raw,0,0
Flour,ITM06331,KG,raw,0,0
Rice,ITM06332,KG,raw,5,0
Rice,ITM06333,KG,raw,0,0
Rice,ITM06334,KG,raw,0,0
Oil,ITM06335,KG,raw,0,0
Sugar,ITM06336,KG,raw,5,0
Sugar,ITM06337,KG,raw,5,0
Rice,ITM06338,KG,raw,5,0
Flour,ITM06339,KG,raw,5,0
Rice,ITM06340,KG,raw,5,0
Flour,ITM06341,KG,raw,0,0
Sugar,ITM06342,KG,raw,5,0
Rice,ITM06343,KG,raw,0,0
Salt,ITM06344,KG,raw,0,0
Oil,ITM06345,KG,raw,0,0
Salt,ITM06346,KG,raw,5,0
Wheat,ITM06347,KG,raw,5,0
Sugar,ITM06348,KG,raw,5,0
Wheat,ITM06349,KG,raw,0,0
Wheat,ITM06350,KG,raw,0,0
Salt,ITM06351,KG,raw,5,0
Wheat,ITM06352,KG,raw,0,0
Sugar,ITM06353,KG,raw,5,0
Rice,ITM06354,KG,raw,0,0
Rice,ITM06355,KG,raw,0,0
Sugar,ITM06356,KG,raw,5,0
Sugar,ITM06357,KG,raw,0,0
Flour,ITM06358,KG,raw,0,0
Wheat,ITM06359,KG,raw,5,0
Salt,ITM06360,KG,raw,0,0
Salt,ITM06361,KG,raw,5,0
Wheat,ITM06362,KG,raw,0,0
Oil,ITM06363,KG,raw,5,0
Rice,ITM06364,KG,raw,5,0
Salt,ITM06365,KG,raw,0,0
Flour,ITM06366,KG,raw,5,0
Wheat,ITM06367,KG,raw,0,0
Oil,ITM06368,KG,raw,0,0
Oil,ITM06369,KG,raw,0,0
Rice,ITM06370,KG,raw,5,0
Wheat,ITM06371,KG,raw,5,0
Rice,ITM06372,KG,raw,0,0
Sugar,ITM06373,KG,raw,5,0
Wheat,ITM06374,KG,raw,5,0
Oil,ITM06375,KG,raw,0,0
Wheat,ITM06376,KG,raw,0,0
Oil,ITM06377,KG,raw,5,0
Sugar,ITM06378,KG,raw,5,0
Wheat,ITM06379,KG,raw,0,0
Flour,ITM06380,KG,raw,0,0
Salt,ITM06381,KG,raw,5,0
Salt,ITM06382,KG,raw,0,0
Wheat,ITM06383,KG,raw,0,0
Oil,ITM06384,KG,raw,5,0
Oil,ITM06385,KG,raw,5,0
Rice,ITM06386,KG,raw,0,0
Wheat,ITM06387,KG,raw,5,0
Sugar,ITM06388,KG,raw,5,0
Flour,ITM06389,KG,raw,5,0
Wheat,ITM06390,KG,raw,0,0
Oil,ITM06391,KG,raw,0,0
Rice,ITM06392,KG,raw,5,0
Rice,ITM06393,KG,raw,0,0
Wheat,ITM06394,KG,raw,0,0
Flour,ITM06395,KG,raw,5,0
Salt,ITM06396,KG,raw,0,0
Salt,ITM06397,KG,raw,0,0
Flour,ITM06398,KG,raw,5,0
Sugar,ITM06399,KG,raw,0,0
Rice,ITM06400,KG,raw,0,0
Sugar,ITM06401,KG,raw,5,0
Oil,ITM06402,KG,raw,5,0
Rice,ITM06403,KG,raw,5,0
Rice,ITM06404,KG,raw,5,0
Salt,ITM06405,KG,raw,0,0
Flour,ITM06406,KG,raw,5,0
Wheat,ITM06407,KG,raw,0,0
Sugar,ITM06408,KG,raw,5,0
Sugar,ITM06409,KG,raw,0,0
Oil,ITM06410,KG,raw,5,0
Rice,ITM06411,KG,raw,0,0
Flour,ITM06412,KG,raw,5,0
Sugar,ITM06413,KG,raw,0,0
Salt,ITM06414,KG,raw,5,0
Oil,ITM06415,KG,raw,0,0
Wheat,ITM06416,KG,raw,5,0
Rice,ITM06417,KG,raw,5,0
Wheat,ITM06418,KG,raw,0,0
Rice,ITM06419,KG,raw,0,0
Rice,ITM06420,KG,raw,0,0
Salt,ITM06421,KG,raw,5,0
Wheat,ITM06422,KG,raw,0,0
Rice,ITM06423,KG,raw,0,0
Sugar,ITM06424,KG,raw,0,0
Flour,ITM06425,KG,raw,0,0
Salt,ITM06426,KG,raw,0,0
Salt,ITM06427,KG,raw,0,0
Salt,ITM06428,KG,raw,0,0
Oil,ITM06429,KG,raw,0,0
Wheat,ITM06430,KG,raw,0,0
Salt,ITM06431,KG,raw,5,0
Flour,ITM06432,KG,raw,5,0
Wheat,ITM06433,KG,raw,0,0
Salt,ITM06434,KG,raw,5,0
Sugar,ITM06435,KG,raw,0,0
Wheat,ITM06436,KG,raw,5,0
Sugar,ITM06437,KG,raw,0,0
Sugar,ITM06438,KG,raw,5,0
Sugar,ITM06439,KG,raw,0,0
Salt,ITM06440,KG,raw,5,0
Rice,ITM06441,KG,raw,5,0
Sugar,ITM06442,KG,raw,0,0
Oil,ITM06443,KG,raw,5,0
Salt,ITM06444,KG,raw,0,0
Rice,ITM06445,KG,raw,0,0
Oil,ITM06446,KG,raw,5,0
Sugar,ITM06447,KG,raw,5,0
Wheat,ITM06448,KG,raw,5,0
Rice,ITM06449,KG,raw,0,0
Salt,ITM06450,KG,raw,0,0
Oil,ITM06451,KG,raw,5,0
Oil,ITM06452,KG,raw,0,0
Rice,ITM06453,KG,raw,0,0
Oil,ITM06454,KG,raw,5,0
Oil,ITM06455,KG,raw,0,0
Salt,ITM06456,KG,raw,0,0
Wheat,ITM06457,KG,raw,5,0
Rice,ITM06458,KG,raw,5,0
Salt,ITM06459,KG,raw,0,0
Wheat,ITM06460,KG,raw,5,0
Oil,ITM06461,KG,raw,5,0
Sugar,ITM06462,KG,raw,0,0
Wheat,ITM06463,KG,raw,0,0
Sugar,ITM06464,KG,raw,5,0
Oil,ITM06465,KG,raw,0,0
Rice,ITM06466,KG,raw,5,0
Flour,ITM06467,KG,raw,5,0
Sugar,ITM06468,KG,raw,0,0
Rice,ITM06469,KG,raw,0,0
Rice,ITM06470,KG,raw,5,0
Flour,ITM06471,KG,raw,5,0
Salt,ITM06472,KG,raw,5,0
Flour,ITM06473,KG,raw,5,0
Flour,ITM06474,KG,raw,5,0
Salt,ITM06475,KG,raw,0,0
Sugar,ITM06476,KG,raw,0,0
Sugar,ITM06477,KG,raw,5,0
Wheat,ITM06478,KG,raw,5,0
Sugar,ITM06479,KG,raw,5,0
Flour,ITM06480,KG,raw,0,0
Oil,ITM06481,KG,raw,0,0
Rice,ITM06482,KG,raw,5,0
Oil,ITM06483,KG,raw,0,0
Sugar,ITM06484,KG,raw,5,0
Rice,ITM06485,KG,raw,5,0
Rice,ITM06486,KG,raw,5,0
Oil,ITM06487,KG,raw,0,0
Salt,ITM06488,KG,raw,5,0
Sugar,ITM06489,KG,raw,0,0
Flour,ITM06490,KG,raw,5,0
Flour,ITM06491,KG,raw,0,0
Rice,ITM06492,KG,raw,5,0
Salt,ITM06493,KG,raw,5,0
Salt,ITM06494,KG,raw,0,0
Salt,ITM06495,KG,raw,0,0
Rice,ITM06496,KG,raw,5,0
Flour,ITM06497,KG,raw,0,0
Rice,ITM06498,KG,raw,5,0
Rice,ITM06499,KG,raw,5,0
Oil,ITM06500,KG,raw,5,0
Sugar,ITM06501,KG,raw,5,0
Flour,ITM06502,KG,raw,0,0
Sugar,ITM06503,KG,raw,0,0
Sugar,ITM06504,KG,raw,0,0
Sugar,ITM06505,KG,raw,5,0
Flour,ITM06506,KG,raw,0,0
Sugar,ITM06507,KG,raw,5,0
Wheat,ITM06508,KG,raw,5,0
Rice,ITM06509,KG,raw,0,0
Salt,ITM06510,KG,raw,5,0
Oil,ITM06511,KG,raw,5,0
Wheat,ITM06512,KG,raw,5,0
Rice,ITM06513,KG,raw,5,0
Oil,ITM06514,KG,raw,0,0
Wheat,ITM06515,KG,raw,0,0
Salt,ITM06516,KG,raw,0,0
Flour,ITM06517,KG,raw,5,0
Flour,ITM06518,KG,raw,0,0
Rice,ITM06519,KG,raw,0,0
Oil,ITM06520,KG,raw,5,0
Wheat,ITM06521,KG,raw,0,0
Rice,ITM06522,KG,raw,5,0
Salt,ITM06523,KG,raw,0,0
Flour,ITM06524,KG,raw,0,0
Sugar,ITM06525,KG,raw,0,0
Flour,ITM06526,KG,raw,5,0
Flour,ITM06527,KG,raw,0,0
Oil,ITM06528,KG,raw,5,0
Oil,ITM06529,KG,raw,5,0
Sugar,ITM06530,KG,raw,5,0
Oil,ITM06531,KG,raw,5,0
Salt,ITM06532,KG,raw,5,0
Sugar,ITM06533,KG,raw,5,0
Flour,ITM06534,KG,raw,0,0
Flour,ITM06535,KG,raw,0,0
Wheat,ITM06536,KG,raw,0,0
Flour,ITM06537,KG,raw,5,0
Sugar,ITM06538,KG,raw,0,0
Flour,ITM06539,KG,raw,5,0
Sugar,ITM06540,KG,raw,5,0
Salt,ITM06541,KG,raw,0,0
Sugar,ITM06542,KG,raw,0,0
Oil,ITM06543,KG,raw,5,0
